,Date,Post ID,Post Type,Content Type,Sent by,Link,Post,Impressions,Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Likes,Comments,Saves,Weekday,Time,Post Link Clicks,year_month,Sentiment,Sentiment_Label
70,2021-05-30 16:56:00,17926035883614290,Post,Video, ,https://www.instagram.com/p/CPgL4xqgClv/,"Reposted from @oto_oto111 😂😂😂

Wahala dey ooo
@stanbicibtc
.
.
#itcanbe",645.0,8739.0,1.13,1.19,13.0,100.0,0.0,4.0,Sunday,16,3.0,2021-05,0.0,Neutral
71,2020-11-14 11:38:00,17903208634594847,Post,Photo, ,https://www.instagram.com/p/CHkW7PTpvbc/,"Head, Marketing and Communications, Stanbic IBTC, @biddy1320 walking #Together4ALimb for children living with limb loss. 

Have you started walking? 

Share your pictures using the hashtag!

#VirtualT4AL2020",333.0,8711.0,4.53,4.73,4.0,400.0,6.0,6.0,Saturday,11,0.0,2020-11,0.0,Neutral
72,2022-11-04 17:06:00,18191441635211777,Post,Video,Blessing Ubah,https://www.instagram.com/p/Cki4sY7MEI6/,"Want to take advantage of the new RSA mortgage policy?
Watch Nike Bajomo, Executive Director, Business Development, Stanbic IBTC Pension Managers, on Channels TV discussing how you can get it.
For more enquiries, send us a DM or email pensionsolution@stanbicibtc.com
#ITCANBE",2892.0,8615.0,3.1,3.23,291.0,234.0,21.0,23.0,Friday,17,251.0,2022-11,0.3181818181818182,Positive
73,2021-05-29 13:55:00,17897578648977483,Post,Video, ,https://www.instagram.com/p/CPdSRJpg4av/,"You are about to pay for your meal after eating and can't remember your Mobile App password ""God no go shame us 😭"".
Relax.... Just reset your password with these 7 easy steps!

#LikeAHero
#ITCANBE",198.0,8600.0,0.94,0.98,1.0,72.0,6.0,6.0,Saturday,13,1.0,2021-05,0.5416666666666667,Positive
74,2022-05-25 18:15:00,18140692513250983,Post,Photo, ,https://www.instagram.com/p/Cd_TH2gIieE/,"Repost by @greatkingmalvin
———
THANKS @stanbicibtc FOR THIS GREAT OPPORTUNITY
MY NAME IS CHUKWUJINDU MALVIN
I AM 6YEARS OLD AND I AM IN BASIC 1
I WOULD LOVE MY STANBIC BANK DEBIT CARD TO BE LIKE THIS ❤️❤️❤️❤️

#MyDreamsCanBe
#ITCANBE",829.0,8529.0,2.34,2.47,41.0,179.0,28.0,4.0,Wednesday,18,29.0,2022-05,0.32,Positive
75,2023-03-19 17:14:00,17881722134821700,Post,Photo,Blessing Ubah,https://www.instagram.com/p/Cp-hA-ksk_G/,"Which one of these did the reset magic for you? 
Share with us in the comment section.
#ITCANBE",547.0,8468.0,3.02,3.2,12.0,163.0,102.0,6.0,Sunday,17,8.0,2023-03,0.5,Positive
76,2021-10-19 12:00:00,17879708375540819,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CVNS6aaMkA_/,"Which one is it going to be?
#ITCANBE",444.0,8428.0,2.37,2.49,10.0,135.0,70.0,5.0,Tuesday,12,6.0,2021-10,0.0,Neutral
77,2021-05-30 14:17:00,17878859612367239,Post,Video, ,https://www.instagram.com/p/CPf5wV_ADoE/,"Reposted from @mhizjike My daughter entry,,,,My daughter want to become the first daughter of Nigeria @stanbicibtc #itcanbe",378.0,8427.0,1.12,1.17,3.0,97.0,1.0,1.0,Sunday,14,0.0,2021-05,0.25,Positive
78,2022-06-16 20:47:00,17940415481142562,Post,Photo,Aramide Salami,https://www.instagram.com/p/Ce4OAAHl71u/,"We are sorry for the delays you are experiencing in receiving credit into your account. We are aware of the inconvenience this has caused, and we are working swiftly to rectify the issue. Thank you for your understanding.

#ITCANBE",355.0,8412.0,3.64,4.09,4.0,224.0,112.0,8.0,Thursday,20,2.0,2022-06,-0.125,Negative
79,2021-05-30 15:19:00,17867355614467048,Post,Video, ,https://www.instagram.com/p/CPgA1bhgmyx/,"Reposted from @heleno11244 #ItCanBe 
@stanbicibtc",728.0,8329.0,2.57,2.69,11.0,153.0,70.0,1.0,Sunday,15,4.0,2021-05,0.0,Neutral
80,2022-04-17 09:00:00,17932428092127557,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CccdZMgDl-W/,"In the spirit of this Easter, can you guess who will get to the Cross first?
#ITCANBE",98.0,8096.0,2.96,3.16,2.0,159.0,92.0,5.0,Sunday,9,1.0,2022-04,0.125,Positive
81,2022-03-16 19:57:00,17964365914576410,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CbLPI20FyUf/,"At the end of the day, any amount of litres would be appreciated in these times! 😆 

#ITCANBE​",416.0,8013.0,3.19,3.47,2.0,146.0,125.0,7.0,Wednesday,19,0.0,2022-03,0.25,Positive
82,2020-11-28 12:40:00,17871020549094736,Post,Photo, ,https://www.instagram.com/p/CIIhI26JyE_/,"For us at Stanbic IBTC, we find ways to make our customers dreams come true. 

We are pleased to announce that we have been awarded the Commercial Bank Brand of The Year by BRANDCOM Awards 2020. 

Thank you for choosing to bank with us always. 

#ITCANBE",1493.0,7999.0,3.7,3.98,37.0,296.0,20.0,2.0,Saturday,12,6.0,2020-11,0.2833333333333333,Positive
83,2022-04-15 14:04:00,17914202783321598,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CcX2loHs5lA/,"Have you been running your business with the wrong marketing strategies? 🤔 
Learn about business from leaders.
Catch up on our Enterprise Banking webinar, visit this link to watch the replay: https://bit.ly/EnterpriseBankingWebinarReplay
#ITCANBE",282.0,7988.0,2.84,3.08,4.0,81.0,158.0,7.0,Friday,14,4.0,2022-04,-0.5,Negative
84,2020-11-14 10:57:00,17877287311955951,Post,Photo, ,https://www.instagram.com/p/CHkSRarpgFv/,"Head , Sustainability, Stanbic IBTC  @omololafashesin walking to raise awareness for children living with limb loss. 

Share your pictures using the hashtag, #Together4ALimb.

#VirtualT4AL2020
#ITCANBE",245.0,7957.0,4.0,4.2,1.0,319.0,11.0,4.0,Saturday,10,0.0,2020-11,0.0,Neutral
85,2020-01-29 21:23:00,18101543101112087,Post,Photo, ,https://www.instagram.com/p/B76rav0prIX/,Today we celebrate an extraordinary leader. Happy birthday @yinkasanni,846.0,7950.0,6.7,6.92,33.0,502.0,43.0,5.0,Wednesday,21,5.0,2020-01,0.5666666666666667,Positive
86,2023-02-23 14:20:00,18346689667001441,Post,Photo,Sophia Amuka,https://www.instagram.com/p/CpAaFHfNg3b/,"Due to the upcoming general elections, our branches will close by 1pm tomorrow. 
Our digital channels will be available for your transactions.

#ITCANBE",,7920.0,2.61,2.9,,169.0,54.0,7.0,Thursday,14,,2023-02,0.08125000000000002,Positive
87,2020-11-14 11:46:00,17857866944267460,Post,Photo, ,https://www.instagram.com/p/CHkX099JV4A/,"Wole Adeniyi, Chief Executive, Stanbic IBTC Bank walking for a worthy cause.

#Together4ALimb
#VirtualT4AL2020",169.0,7903.0,4.7,4.95,1.0,380.0,7.0,4.0,Saturday,11,0.0,2020-11,0.3333333333333333,Positive
88,2023-03-07 19:00:00,18000425068638182,Post,Photo,Sophia Amuka,https://www.instagram.com/p/CpfzoqjP9Ro/,"Grow your wealth with FGN Bonds!
Subscribe to the FGN Savings Bond March offer. To get started, visit the link in our bio and click 'FGN Bond Offer'.

#Invest
#ITCANBE",500.0,7784.0,1.94,2.03,15.0,97.0,44.0,17.0,Tuesday,19,7.0,2023-03,0.0,Neutral
89,2022-04-15 12:00:00,18125681758263467,Post,Video,Sophia Amuka,https://www.instagram.com/p/CcXoasUMVtj/,"Are you looking to invest in Infrastructure based investments that could give long term returns while also allowing you to help grow the economy? ​
Then, visit the link in our bio and click 'Stanbic IBTC Infrastructure Fund' to sign up for the next offer coming soon.​

#ITCANBE​
#GoForIt​",284.0,7736.0,2.88,3.12,3.0,48.0,189.0,4.0,Friday,12,0.0,2022-04,-0.025,Negative
90,2021-09-18 10:11:00,18168987136090616,Post,Photo, ,https://www.instagram.com/p/CT9RyiRL52T/,"Today, we are a success because of your loyalty and the faith YOU, our customers, have in us.
We will continue to raise the bar.
Thank you, Bature Enoch. 🤗
#ITCANBE",1572.0,7707.0,3.91,4.32,40.0,260.0,69.0,4.0,Saturday,10,4.0,2021-09,0.3,Positive
91,2020-04-13 07:54:00,17918915665397966,Post,Photo, ,https://www.instagram.com/p/B-6WcDbpL3R/,"Meet our day 21 winners!

Please send your contact details (name, phone number and email address) via DM to claim your prize. T&Cs apply.

Look out for our final Easter Love Geng Double! 
#StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng",231.0,7607.0,4.09,4.43,4.0,274.0,60.0,3.0,Monday,7,0.0,2020-04,0.16666666666666666,Positive
92,2022-10-05 18:53:00,17955072443120128,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CjV1L4WsjwF/,"With an effective yield of 11.877% for two years and 12.969% for three years, the FGN Savings Bond is another way to grow your wealth!
Visit the link in our bio and click 'FGN Bonds Offer' to get started.
#ITCANBE",370.0,7583.0,1.8,1.95,2.0,100.0,30.0,18.0,Wednesday,18,1.0,2022-10,0.75,Positive
93,2021-05-30 16:54:00,18227653468038329,Post,Video, ,https://www.instagram.com/p/CPgLrbKAWRi/,"Reposted from @nwachuks_john My entry 😊👍💙

#itcanbe

@stanbicibtc",222.0,7524.0,9.87,10.29,4.0,773.0,1.0,0.0,Sunday,16,0.0,2021-05,0.0,Neutral
94,2021-05-30 15:23:00,17885601443258887,Post,Video, ,https://www.instagram.com/p/CPgBIGegKfN/,Reposted from @shi2sheg1 Very funny boy. #ITCANBE @stanbicibtc,344.0,7493.0,1.22,1.24,3.0,87.0,6.0,0.0,Sunday,15,2.0,2021-05,0.325,Positive
95,2020-11-29 12:00:00,17880671602931411,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CILBWwZA-gY/,"That’s what we are here for. 

To give all the support you need to make your dreams possible.

Thank you @esesundayeze 💙

#ITCANBE",906.0,7491.0,5.21,5.46,36.0,331.0,67.0,11.0,Sunday,12,22.0,2020-11,0.0,Neutral
96,2021-05-30 20:07:00,18078347962273585,Post,Video, ,https://www.instagram.com/p/CPghnHXgAoo/,Reposted from @divineshare #itcanbe @stanbicibtc,578.0,7426.0,2.54,2.75,21.0,181.0,19.0,4.0,Sunday,20,3.0,2021-05,0.0,Neutral
97,2020-03-15 21:31:00,18133143916018287,Post,Video, ,https://www.instagram.com/p/B9xEyhiJyVB/,"We are partnering with @iammayorkun to create some fun Gengs! 
Who can guess what they are? Clues: Money, Love, Books & Kolos!

#StanbicIBTCGeng #909FanGeng #Geng",479.0,7426.0,6.35,6.99,3.0,444.0,59.0,16.0,Sunday,21,3.0,2020-03,0.5,Positive
98,2020-03-13 20:54:00,17880656587531158,Post,Photo,Aramide Salami,https://www.instagram.com/p/B9r7D4BFX31/,"There is a new Geng on the block. #Sshhhh
#StanbicIBTCGeng #909FanGeng #MovingForward",312.0,7406.0,5.08,5.47,5.0,371.0,30.0,4.0,Friday,20,1.0,2020-03,0.13636363636363635,Positive
99,2020-11-01 12:01:00,17937448396413254,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CHC7M_QACnh/,"Mark the date in your calendars, something big is coming!
#Together4ALimb 
#ITCANBE",2847.0,7297.0,2.88,2.99,53.0,184.0,27.0,7.0,Sunday,12,18.0,2020-11,0.0,Neutral
100,2020-11-17 15:52:00,17885721022840137,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CHsiXBgrDPD/,"Who has eyes like an eagle? 

Spot the difference.

Hint – There are 5 differences

#ITCANBE",1358.0,7229.0,3.33,3.6,29.0,171.0,85.0,4.0,Tuesday,15,7.0,2020-11,0.0,Neutral
101,2021-12-27 12:46:00,17865526880644326,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CX_DElIM65r/,"Holiday freebies anyone? 😉

Stay glued to our page, 'cus in the next six days, we will be gifting five people every day till 01 January 2022 💃🏾🕺🏾

The first five people to drop the correct answer in the comment section will be rewarded.

#StanbicIBTCChristmasGiveaway
#ITCANBE",264.0,7216.0,3.05,3.17,2.0,132.0,94.0,3.0,Monday,12,2.0,2021-12,0.125,Positive
102,2023-01-27 17:34:00,17966139311162588,Post,Photo,Sophia Amuka,https://www.instagram.com/p/Cn7OxkOOf67/,"Stay vigilant!

Do not use any link from other sources. Visit www.stanbicibtcbank.com to view our full list of loan options available.

#ITCANBE",1006.0,7191.0,2.1,2.2,9.0,139.0,17.0,2.0,Friday,17,1.0,2023-01,0.20833333333333334,Positive
103,2020-04-15 22:02:00,17911814953413844,Post,Photo, ,https://www.instagram.com/p/B_BBAsspeYB/,"Meet our final winners!
Please send your contact details (name, phone number and email address) via DM to claim your prize. T&Cs apply.

Congratulations to everyone who won in the 909 Fan Geng Giveaway!

The party doesn't stop here! Stay tuned for more exciting activities on our page. 
Remember to tell everyone in your network to start Moving with the right Geng and Follow @StanbicIBTC verified accounts on all Social Media platforms. 
Shout out to @IamMayorkun Of Lagos for the great partnership!

#OfLagos #StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng",976.0,7152.0,3.43,3.72,36.0,225.0,37.0,4.0,Wednesday,22,11.0,2020-04,0.35317460317460325,Positive
104,2020-11-16 13:34:00,17851409795380024,Post,Photo, ,https://www.instagram.com/p/CHpt3X4Jd-k/,"We are pleased to inform you that Stanbic IBTC Capital has won 4 out of 9 awards namely: Best M&A House, Best M&A Deal of 2019, Best Commercial Paper House and Best Investment Bank. 

This recognition was made at the recently held Association of Issuing Houses 2020 Investment Banking Awards. We thank all our esteemed clients for giving us the opportunity to partner with them for growth.

From left: The Chief Executive, Stanbic IBTC Capital, Funso Akere; Executive Director, Stanbic IBTC Capital, Oyinda Akinyemi and President, Association of Issuing Houses of Nigeria, Ike Chioke.

#ITCANBE",1391.0,7127.0,4.18,4.45,47.0,287.0,25.0,5.0,Monday,13,16.0,2020-11,0.5625,Positive
105,2020-12-07 11:05:00,18019102351293124,Post,Photo, ,https://www.instagram.com/p/CIfheympKRP/,"The Chief Executive, Stanbic IBTC Holdings, Dr Demola Sogunle, at his induction on Saturday, as an honorary fellow of the Chartered Institute of Bankers of Nigeria.

#ITCANBE",3376.0,7067.0,4.42,4.53,241.0,303.0,11.0,6.0,Monday,11,228.0,2020-12,0.0,Neutral
106,2023-01-04 11:39:00,18251771593130782,Post,Photo,Blessing Ubah,https://www.instagram.com/p/Cm_X7r9oCxN/,"2023 is your year of building wealth!
Start strong by investing in the January FGN Savings Bond.
Visit https://bit.ly/JanuaryFGNBondsStanbicIBTC to begin.
#ITCANBE",332.0,7053.0,1.74,1.83,1.0,90.0,20.0,19.0,Wednesday,11,1.0,2023-01,0.4333333333333333,Positive
107,2021-10-28 22:03:00,17937472588679425,Post,Photo,Aramide Salami,https://www.instagram.com/p/CVljGVwlZG1/,"A partnership not just for now but for the future and beyond borders. 

(L-R) Olugbenga GB Agboola, Founder and Chief Executive Officer, Flutterwave; Margaret Nienaber, Chief Executive Officer, Client Solutions, Standard Bank; and Demola Sogunle, Chief Executive Officer, Stanbic IBTC Holdings at the announcement of Standard Bank's partnership with Flutterwave to bring enhanced digital payments experience to our customers.

#ITCANBE",435.0,7010.0,4.55,4.85,10.0,322.0,12.0,6.0,Thursday,22,6.0,2021-10,0.0,Neutral
108,2020-03-20 23:03:00,17880556453552795,Post,Photo, ,https://www.instagram.com/p/B9-LWGPJyY1/,"Meet our Day 2 winners!

What Is a Mutual Fund?
A mutual fund is a type of financial vehicle made up of a pool of money collected from many investors to invest in securities like stocks, bonds, money market instruments, and other assets. - Investopedia. Please send your contact details (name, phone number and email address) via DM to claim your prize.

T&Cs apply.

#InvestmentClubGeng #BookwormGeng #SavingsSureGeng #EasterLoveGeng",499.0,6940.0,4.0,4.29,1.0,229.0,62.0,7.0,Friday,23,1.0,2020-03,0.125,Positive
109,2022-10-29 13:42:00,17951534246224040,Post,Carousel,Blessing Ubah,https://www.instagram.com/p/CkTExmFImtL/,"Here is all you need to know about the issuance of new naira bank notes.
Visit https://bit.ly/StanbicIBTCOpenBranches to view the list of branches.
To read the full CBN press briefing extract, visit https://bit.ly/CBNPressBriefing
#ITCANBE",536.0,6937.0,1.93,2.49,12.0,157.0,5.0,11.0,Saturday,13,8.0,2022-10,0.24318181818181817,Positive
110,2021-09-07 20:05:00,17927549650687269,Post,Photo, ,https://www.instagram.com/p/CTiBBphIQ72/,"With us as your partner, you've got zero worries 😉
Certified ✅

#ITCANBE",500.0,6856.0,3.73,4.05,4.0,235.0,38.0,5.0,Tuesday,20,1.0,2021-09,0.0,Neutral
111,2020-03-24 19:46:00,17870306779652947,Post,Photo, ,https://www.instagram.com/p/B-IH_WIpwnq/,"Meet our day 6 winners!

Please send your contact details (name, phone number and email address) via DM to claim your prize. T&Cs apply.

How to open a Stanbic IBTC Bank Savings Account

Dial *909*1*1# on the mobile phone number you want to use to open your Stanbic IBTC Bank account and follow the instruction carefully

OR

Dial *909#  and the press the number 5  and then press the number 1 again on the mobile phone number you want to use to open your Stanbic IBTC Bank account and follow the instruction carefully.

#StanbicIBTCGeng #909FanGeng #investmentClubGeng #SavingsSureGeng #BookWormGeng #EasterLoveGeng",496.0,6855.0,5.04,5.54,3.0,319.0,57.0,4.0,Tuesday,19,1.0,2020-03,-0.04,Negative
112,2019-09-03 11:43:00,17907075988357017,Post,Photo,Aramide Salami,https://www.instagram.com/p/B18jX2KAzLL/,"Every human life is a precious gift to humanity. 
Let us love and respect one another. 
We’re one Africa; let’s put aside all differences and stand together with love. 
We #SayNoToXenophobia",305.0,6675.0,5.28,7.03,5.0,420.0,40.0,9.0,Tuesday,11,5.0,2019-09,0.375,Positive
113,2023-03-24 17:15:00,17947560722546142,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CqLZM7xsTOB/,"Did someone say the weekend is about to get lit?
Yes, because our branches are here to save the day, we are opened tomorrow for all your withdrawal requests. 
Stop by, we will be waiting! 🤗

#ITCANBE",1007.0,6668.0,2.95,3.07,10.0,165.0,35.0,5.0,Friday,17,4.0,2023-03,0.0,Neutral
114,2020-04-08 13:36:00,17875520413615386,Post,Photo, ,https://www.instagram.com/p/B-uFnI9pYU3/,"Join us on Instagram Live with Shareefat Bakare and Adedayo Ademola-Sokoya as they share financial tips that will help you thrive in this season by 2pm on Wednesday, 8 April 2020.

Don’t forget to send in your comments and questions 😊",1507.0,6619.0,4.26,4.74,36.0,277.0,29.0,8.0,Wednesday,13,11.0,2020-04,0.06818181818181818,Positive
115,2020-03-19 20:06:00,17863961944732295,Post,Carousel, ,https://www.instagram.com/p/B97SVUkp7k8/,"Are you moving with the winning Geng? Dial *909*30# to join a Geng and get rewarded!

SWIPE RIGHT to see the top #909Fans from day one! Please send your contact details (name, phone number and email address) via DM to claim your prize. Click the link in our bio for T&Cs. 
T&Cs Apply! 
#StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #BookwormGeng #SavingSureGeng #EasterLoveGeng",475.0,6605.0,5.96,7.21,8.0,389.0,77.0,10.0,Thursday,20,3.0,2020-03,0.5639880952380952,Positive
116,2020-03-23 20:35:00,17887114876507498,Post,Photo, ,https://www.instagram.com/p/B-FozHYJEe0/,"Which option will you pick and why?

#StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng",388.0,6600.0,10.0,11.06,3.0,409.0,304.0,17.0,Monday,20,3.0,2020-03,0.0,Neutral
117,2019-12-12 12:00:00,17883900802461852,Post,Photo,Aramide Salami,https://www.instagram.com/p/B5-EvkLD_0-/,How many people can you identify in this picture? #StanbicIBTCAT30 #ThrowbackThursday #TBT,506.0,6536.0,7.11,7.77,5.0,460.0,34.0,14.0,Thursday,12,4.0,2019-12,0.5,Positive
