,Date,Post ID,Post Type,Content Type,Sent by,Link,Post,Impressions,Engagement Rate (per Impression),Engagements,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Weekday,Time,year_month,Sentiment,Sentiment_Label
66,2023-06-28 08:47:00,7079726903326105600,Post,Video,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:ugcPost:7079726903326105600,"Wishing you and your loved ones an abundance of blessings during this joyous season.
Eid-el Kabir!
#ITCANBE",562.0,2.31,13.0,10.0,0.0,1.0,0.36,2.0,Wednesday,8,2023-06,0.875,Positive
67,2023-06-27 16:38:00,7079483181598425088,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7079483181598425088,"Our branches will be closed on Wednesday and Thursday this week due to the Eid-el Kabir holidays.
You can stay on top of your transactions by using any of our digital channels.
#ITCANBE",421.0,2.14,9.0,8.0,0.0,0.0,0.24,1.0,Tuesday,16,2023-06,0.06875,Positive
68,2023-06-27 15:07:00,7079460119469596673,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7079460119469596673,"They give their today to grow your business, so why not ensure a future without worries for them? Move your employees to a Stanbic IBTC Pension Plan and get them set for retirement. Send an email to CallMe@stanbicibtc.com to get started.​
#ITCANBE",252.0,1.19,3.0,1.0,0.0,0.0,0.79,2.0,Tuesday,15,2023-06,0.0,Neutral
69,2023-06-27 10:50:00,7079395440869163008,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7079395440869163008,"To all the small business owners continually grinding and putting in the hard work, we see you and we appreciate you 💪🏾 
Tag any small business in the comments to appreciate them!​
#ITCANBE",327.0,2.45,8.0,7.0,0.0,0.0,0.31,1.0,Tuesday,10,2023-06,-0.2638888888888889,Negative
70,2023-06-27 07:48:00,7079349707436638208,Post,Video,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7079349707436638208,"Today we recognise the passion, determination, and innovation of micro, small and medium-sized business owners worldwide. Thank you for driving growth, creating jobs and bringing unique products and services to society.​
You inspire us 💪🏾 
#MSMEDay​
#ITCANBE",645.0,2.02,13.0,10.0,0.0,0.0,0.47,3.0,Tuesday,7,2023-06,0.0625,Positive
71,2023-06-26 14:47:00,7079092695003992064,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7079092695003992064,"Our dedicated team of investment banking specialists leverage deep sector insights to offer our clients innovative advisory, capital markets and financing solutions to drive growth.​
Click https://lnkd.in/d5kh5Kc4  to learn more.​
#TrustedPartner​
#ITCANBE",333.0,1.2,4.0,4.0,0.0,0.0,0.0,0.0,Monday,14,2023-06,0.25,Positive
72,2023-06-26 10:04:00,7079021498358767616,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7079021498358767616,"Running your business without a plan? It shouldn’t be!​
Here is a simple outline you can follow. ​
#SMETip​
#ITCANBE",2892.0,10.06,291.0,36.0,0.0,4.0,8.68,251.0,Monday,10,2023-06,0.0,Neutral
73,2023-06-26 08:37:00,7078999578359832577,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7078999578359832577,"Your mindset sets the tone for your life!​
Think positive thoughts this week and #GoForIt 💪🏾 
#PowerUpMonday​
#ITCANBE",198.0,0.51,1.0,0.0,0.0,0.0,0.51,1.0,Monday,8,2023-06,0.22727272727272727,Positive
74,2023-06-25 15:30:00,7078741132364386305,Post,Photo,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7078741132364386305,"Make it a date with us at the Ladies At The Table Empowerment Series 3.0 (LATTES). 
Don’t forget to tell a friend.
Click https://lnkd.in/d5ksQc_i to register.
#LATTES
#ITCANBE
",829.0,4.95,41.0,9.0,0.0,3.0,3.5,29.0,Sunday,15,2023-06,0.0,Neutral
75,2023-06-25 07:10:00,7078615304922120192,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7078615304922120192,"No matter the investment vehicle you choose, we’ve got you covered. Email CallMe@stanbicibtc.com to get started.​
#ITCANBE",547.0,2.19,12.0,4.0,0.0,0.0,1.46,8.0,Sunday,7,2023-06,0.0,Neutral
76,2023-06-24 13:33:00,7078349294566555648,Post,Photo,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:share:7078349294566555648,"Pay your mechanic, buy fuel, pay for oil change and keep track of all logistics costs.​
Get a Stanbic IBTC Car Maintenance Card to keep business moving, literally. Email CallMe@stanbicibtc.com to begin.​

#ITCANBE​

​",444.0,2.25,10.0,4.0,0.0,0.0,1.35,6.0,Saturday,13,2023-06,0.0,Neutral
77,2023-06-24 13:11:00,7078343763189768192,Post,Photo,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:share:7078343763189768192,"We know there’s so much more your business can do. Book a session with our experts today and let’s get you started on investing for your business.​
Visit https://lnkd.in/dTMkyjHW to learn more.​

#ITCANBE​",378.0,0.79,3.0,3.0,0.0,0.0,0.0,0.0,Saturday,13,2023-06,0.5,Positive
78,2023-06-24 11:55:00,7078324635439702017,Post,Photo,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:share:7078324635439702017,"Remember, a strong business requires a strong leader. Take extra care of yourself this weekend. 💼💫​
Wishing you a restful and rejuvenating weekend!​

#ITCANBE​",355.0,1.13,4.0,1.0,0.0,1.0,0.56,2.0,Saturday,11,2023-06,0.28888888888888886,Positive
79,2023-06-23 18:27:00,7078060973747576832,Post,Video,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7078060973747576832,"Have you caught up on all the fun and magic from the FUZE Talent Hunt?
Click https://lnkd.in/dw5wn3yF  to watch now!
#FUZE
#IgniteYourFuze
#ITCANBE
",728.0,1.51,11.0,7.0,0.0,0.0,0.55,4.0,Friday,18,2023-06,0.4625,Positive
80,2023-06-23 17:29:00,7078046299232571392,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7078046299232571392,"Mark your calendars, Ibadan! 
The business masterclass is on its way to you. 
Register here for an opportunity that will change the course of your business - https://lnkd.in/dtrb9xG4
#ITCANBE",98.0,2.04,2.0,1.0,0.0,0.0,1.02,1.0,Friday,17,2023-06,0.0,Neutral
81,2023-06-23 13:54:00,7077992334809808896,Post,Video,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7077992334809808896,"There’s no greater satisfaction than service to humanity.
This was the driving force of our Operations Shared service team as they donated medical equipment to Sabon Tasha General Hospital in Kaduna State, Nigeria.
#ITCANBE
",416.0,0.48,2.0,2.0,0.0,0.0,0.0,0.0,Friday,13,2023-06,-0.06666666666666667,Negative
82,2023-06-23 12:41:00,7077973818543083520,Post,Video,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:ugcPost:7077973818543083520,"At Stanbic IBTC, we believe in running our business with Humanity. Join us in making a positive impact by transforming the lives of children without limbs, restoring their physical abilities, and igniting their hopes, aspirations, and dreams. 
Watch the full video on our YouTube channel - https://lnkd.in/dJ3q2Rfe

#ITCANBE
#Together4ALimb",1493.0,2.48,37.0,26.0,3.0,2.0,0.4,6.0,Friday,12,2023-06,0.19242424242424241,Positive
83,2023-06-23 10:41:00,7077943643159879682,Post,Video,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:ugcPost:7077943643159879682,"Preserve cherished memories of your loved ones and create unforgettable farewells with the Stanbic IBTC Sunset Benefit Plan. Explore further in the latest episode of our insightful series on 'Chemistry of Wealth.' Listen now at https://lnkd.in/dvX325S7
#ITCANBE",282.0,1.42,4.0,0.0,0.0,0.0,1.42,4.0,Friday,10,2023-06,0.5,Positive
84,2023-06-23 10:05:00,7077934565285109760,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7077934565285109760,"As your Escrow agent, we will assist in facilitating business transactions by holding documents or funds on behalf of both transacting parties until Specific pre-agreed terms and conditions are fulfilled.
Visit https://lnkd.in/d_Jdh3nJ  to learn more or send an email to CallMe@stanbicibtc.com to get started.
#ITCANBE
",245.0,0.41,1.0,0.0,1.0,0.0,0.0,0.0,Friday,10,2023-06,0.25,Positive
85,2023-06-23 09:04:00,7065286508798259201,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7065286508798259201,"In our world of Corporate and Investment Banking, trust and relationships, more than money, are the currency of business.​
Click https://lnkd.in/d5kh5Kc4 to begin.​
#GoForGrowth​
#TrustedPartner​
#ITCANBE​",846.0,3.9,33.0,27.0,0.0,1.0,0.59,5.0,Friday,9,2023-06,0.25,Positive
86,2023-06-22 21:02:00,7077737738476695552,Post,Photo,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:share:7077737738476695552,"With our Ladies At The Table Empowerment Series (LATTES), you can reach your greatest potential!
Don't miss out on the opportunity to connect with inspirational women, learn essential knowledge, and embark on a transforming journey toward empowerment. Click https://lnkd.in/dhBSGDpx to reserve your spot.

#ITCANBE
#LATTES",0.0,0.0,,,,,,0.0,Thursday,21,2023-06,0.375,Positive
87,2023-06-22 19:50:00,7064288142442307585,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7064288142442307585,"The streets are not smiling. ​
Be sure to protect your PIN when using the ATM. If you suspect that your account has been compromised, please call 0700 909 909 909 or send an email to CustomerCareNigeria@stanbicibtc.com.​
#ScamAlert​
#ITCANBE",169.0,0.59,1.0,1.0,0.0,0.0,0.0,0.0,Thursday,19,2023-06,0.5,Positive
88,2023-06-22 19:47:00,7077718647523205120,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7077718647523205120,"Need your bank statement but no time to walk into a branch?​
We’ve got you covered. Log in to your Internet Banking portal to begin.​

#ITCANBE​",500.0,3.0,15.0,5.0,3.0,0.0,1.4,7.0,Thursday,19,2023-06,0.0,Neutral
89,2023-06-22 16:42:00,7077672083094142976,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7077672083094142976,"When you invest in FGN Bonds, you lay the building blocks for a stable future. To learn more, click https://lnkd.in/d52MrGSm
#Invest
#ITCANBE
",284.0,1.06,3.0,3.0,0.0,0.0,0.0,0.0,Thursday,16,2023-06,0.25,Positive
90,2023-06-22 16:37:00,7077670962640433152,Post,Video,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7077670962640433152,"#Throwback to when the kids ‘blue’ us away with their energy and fun at the Blue Kids Children’s Day Party 🎉 🎈 🎊 
We can’t wait for next year’s edition 😉 
#ITCANBE
#BlueKids",1572.0,2.54,40.0,34.0,0.0,2.0,0.25,4.0,Thursday,16,2023-06,0.075,Positive
91,2023-06-22 13:44:00,7077627292264411136,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7077627292264411136,"Don’t let unforeseen circumstances bring your business to a halt. ​
Let us provide you with the #bestinsurancedeals to get your business covered. Send an email to insurancesolution@stanbicibtc.com or call 01 277 0394 to begin.​
#ITCANBE",231.0,1.73,4.0,4.0,0.0,0.0,0.0,0.0,Thursday,13,2023-06,0.0,Neutral
92,2023-06-22 09:30:00,7077563378579234816,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:7077563378579234816,"Running a business is not for the faint-hearted. If you’re just starting, we applaud you. Here are some tips for you.
Got any other tips? Share in the comments, you might just be helping someone.
#SMETip
#ITCANBE
",370.0,0.54,2.0,1.0,0.0,0.0,0.27,1.0,Thursday,9,2023-06,-0.0625,Negative
93,2023-06-22 00:32:00,7063126488165826560,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7063126488165826560,"Speak to our investment gurus or visit https://lnkd.in/d6cXtyPj to​ find out ways your investments can do more for you.​
#ITCANBE",222.0,1.8,4.0,1.0,2.0,1.0,0.0,0.0,Thursday,0,2023-06,0.5,Positive
94,2023-06-21 21:02:00,7077375212924616705,Post,Video,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:7077375212924616705,"You bloom when you're connected to us.
Join a community of women who mean business, join the Blue Blossom Community!
Click https://lnkd.in/d-3GFWkM to get started.
#GoBloom
#ITCANBE
",344.0,0.87,3.0,1.0,0.0,0.0,0.58,2.0,Wednesday,21,2023-06,-0.15625,Negative
95,2023-06-21 19:28:00,7077351536154091520,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:7077351536154091520,"A Private Trust serves as a foundation for asset protection, preserving family wealth, and confidentiality. Let’s help you get started on this journey now! 
#WealthWednesday 
#ITCANBE 
",906.0,3.97,36.0,14.0,0.0,0.0,2.43,22.0,Wednesday,19,2023-06,0.0,Neutral
96,2023-06-21 09:07:00,7077195374725070849,Post,Photo,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7077195374725070849,"Where are the ladies? 
We invite you to join us for the third edition of the Ladies At The Table Empowerment Series (LATTES) 3.0.
Tell your friend to tell a friend.
Don't miss out!
#LATTES
#ITCANBE",578.0,3.63,21.0,18.0,0.0,0.0,0.52,3.0,Wednesday,9,2023-06,0.0,Neutral
97,2023-06-20 18:10:00,7076969693055492097,Post,Video,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7076969693055492097,"Here's how you can sell your owned stocks on the Stanbic IBTC Mobile App. All you have to do is follow the steps in the videos and voila! We will take care of the rest for you.
#Invest
#TrustedBroker
#ITCANBE
",479.0,0.63,3.0,0.0,0.0,0.0,0.63,3.0,Tuesday,18,2023-06,0.0,Neutral
98,2023-06-20 17:41:00,7076962155387850752,Post,Photo,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:share:7076962155387850752,"Shielding your precious assets is a must-do!
Discover the ultimate love language for your assets in our latest blog post, packed with tips and tricks to safeguard them.
Visit https://lnkd.in/dDXWqbAt to delve into the world of asset protection.
#ITCANBE",312.0,1.6,5.0,4.0,0.0,0.0,0.32,1.0,Tuesday,17,2023-06,0.40625,Positive
99,2023-06-20 14:31:00,7076914344273264640,Post,Video,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7076914344273264640,"It’s been two years since we started making millionaires and we are not stopping anytime soon. 😎 
The millionaire train is coming your way soon! 💃🏾 🕺🏾 
#Reward4Saving3
#ITCANBE
",2847.0,1.86,53.0,35.0,0.0,0.0,0.63,18.0,Tuesday,14,2023-06,0.0,Neutral
100,2023-06-20 09:25:00,7076837411007139840,Post,Video,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7076837411007139840,"The empowerment of every Nigerian woman is the reason we created the Blue Blossom Community. As a forward-thinking organisation, we understand that uplifting women is essential for our economic growth and development.
To join the Blue Blossom Community and learn how we can help you flourish, click https://lnkd.in/d-3GFWkM.
#GoBloom
#ITCANBE
",1358.0,2.14,29.0,21.0,0.0,1.0,0.52,7.0,Tuesday,9,2023-06,0.05,Positive
101,2023-06-19 13:51:00,7076541884860370944,Post,Photo,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:share:7076541884860370944,"Unlock the Power of Bonds: Your Pathway to Stable Investments!
If you're curious about investing in bonds, our latest blog post has got you covered! Gain insights on how to make the most of this reliable investment option.
Click https://lnkd.in/d78WEb8C to discover the secrets of a successful bond investment.
#ITCANBE",264.0,0.76,2.0,0.0,0.0,0.0,0.76,2.0,Monday,13,2023-06,0.44375,Positive
102,2023-06-19 12:15:00,7076517862550454273,Post,Video,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7076517862550454273,"Join us in witnessing the remarkable music, dance, fashion, and tech talents as they take the world by storm. Don't miss out on the electrifying Stanbic IBTC FUZE Talent Hunt! 
Click here to watch - https://lnkd.in/dcGMP87a
#ITCANBE
",1006.0,0.89,9.0,8.0,0.0,0.0,0.1,1.0,Monday,12,2023-06,0.9375,Positive
103,2023-06-19 08:37:00,7076462865221586945,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7076462865221586945,"Remember, you are your only competitor!
Keep being YOU and MORE 😉 
 #ITCANBE
",976.0,3.69,36.0,19.0,5.0,1.0,1.13,11.0,Monday,8,2023-06,0.25,Positive
104,2023-06-18 08:24:00,7076097253324599296,Post,Video,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7076097253324599296,"Dear Dads, thank you for always being there. Your unwavering love, guidance, and sacrifices have shaped us to be better every day.
Happy Father's Day 💙
#ITCANBE
",1391.0,3.38,47.0,28.0,0.0,3.0,1.15,16.0,Sunday,8,2023-06,0.6,Positive
105,2023-06-17 15:18:00,7075839014963978241,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7075839014963978241,"Ready to break through limitations and take your export business to new heights? Look no further! 
Hop on over to https://lnkd.in/dUeGQx-m  now.
#ITCANBE
",3376.0,7.14,241.0,13.0,0.0,0.0,6.75,228.0,Saturday,15,2023-06,0.11212121212121212,Positive
106,2023-06-17 11:35:00,7075782885370208256,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7075782885370208256,"Stay sharp and beat those scammers at their own game.
If you suspect that your account has been compromised, please call 0700 909 909 909 or send an email to CustomerCareNigeria@stanbicibtc.com.​
#ScamAlert​
#ITCANBE
",332.0,0.3,1.0,0.0,0.0,0.0,0.3,1.0,Saturday,11,2023-06,0.024999999999999984,Positive
