,Date,Post ID,Content Type,Sent by,Post,Impressions,Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Likes,Comments,Shares,Click-Through Rate,Other Post Clicks,Post Clicks (All),Post Photo View Clicks,Negative Feedback,Engaged Users,Engaged Fans,Users Talking About This,Unique Reactions,Unique Comments,Unique Shares,Unique Answers,Unique Post Clicks,Unique Post Photo View Clicks,Unique Other Post Clicks,Unique Negative Feedback,Weekday,Time,Positive Reactions,Negative Reactions,year_month,Sentiment,Sentiment_Label
65,2020-01-29 21:55:00,253788558082460_2501377526656874,Photo, ,Today we celebrate an extraordinary leader. Happy birthday Yinka Sanni,1916.0,33487.0,1.83,6.46,"2,164",1169.0,216.0,31.0,0.0,732,732.0,238,1.0,"1,630","1,424","1,251","1,147",205.0,30.0,0.0,634,236,443,1.0,Wednesday,21,1185.0,0.0,2020-01,0.5666666666666667,Positive
66,2019-05-08 21:01:00,253788558082460_2008515002609798,Photo, ,Watch your money grow with our mutual funds. Contact us on 01 280 1266 or email assetmanagement@stanbicibtc.com to start investing.,0.0,33272.0,0.0,3.31,"1,102",253.0,79.0,31.0,0.0,732,732.0,271,3.0,820,716,338,260,57.0,29.0,0.0,576,250,396,3.0,Wednesday,21,260.0,0.0,2019-05,0.0,Neutral
67,2019-09-04 19:53:00,253788558082460_2209931665801463,Photo,Sophia Amuka,"We’re excited!
Don’t say we didn’t tell you. 😉",633.0,33042.0,0.95,6.83,"2,256",299.0,106.0,36.0,0.0,"1,797",1797.0,323,6.0,"1,597","1,452",385,303,77.0,34.0,0.0,"1,362",314,"1,223",6.0,Wednesday,19,316.0,1.0,2019-09,0.46875,Positive
68,2018-08-09 20:08:00,253788558082460_1638145056313463,Photo, ,"Invest in the FGN Retail Saving Bond with as little as N5,000 to enjoy good returns through Stanbic IBTC Stockbrokers. Don't be left out, the auction closes on Friday, 10 August 2018. For more details, call 01 422 0004 or email stockbroking@stanbicibtc.com",1172.0,32928.0,2.56,7.4,"2,437",212.0,536.0,31.0,0.0,"1,655",1655.0,532,3.0,"1,182",943,451,215,251.0,19.0,0.0,"1,031",379,869,2.0,Thursday,20,215.0,0.0,2018-08,0.28250000000000003,Positive
69,2019-06-30 15:00:00,253788558082460_2093793920748572,Photo, ,"Hey team, let’s make it 3 for 3 this time around. #MovingForward",1052.0,32878.0,2.57,4.78,"1,572",369.0,154.0,15.0,0.0,"1,022",1022.0,166,0.0,"1,256","1,193",493,381,140.0,15.0,0.0,955,164,806,0.0,Sunday,15,380.0,1.0,2019-06,0.0,Neutral
70,2020-05-09 07:00:00,253788558082460_2711270195667605,Photo, ,"It’s that time!!
90.9% airtime bonus awaits you when you buy airtime of N5000 and below today with *909#. What are you waiting for? Get dialing. 
Please note that the bonus will be credited within 24 hours.  
T&Cs apply.",1942.0,32599.0,2.32,3.66,"1,192",246.0,311.0,9.0,0.0,617,617.0,186,3.0,538,453,100,6,86.0,9.0,0.0,478,166,355,3.0,Saturday,7,249.0,6.0,2020-05,0.0,Neutral
71,2019-06-27 10:26:00,253788558082460_2091665657628065,Photo, ,"#NaijaLife
Raise your hands ✋🏿☝🏿 if you have taken a bike ride at some point and please do share with us the longest distance you have gone with a bike.",1200.0,32309.0,2.67,3.54,"1,143",199.0,138.0,16.0,0.0,783,783.0,133,3.0,884,797,316,206,120.0,15.0,0.0,702,133,579,3.0,Thursday,10,206.0,0.0,2019-06,0.0,Neutral
72,2020-05-14 10:00:00,253788558082460_2722922627835695,Photo, ,"The Igbo-Ora tribe has the highest rate of twin births in the world. A little town in Oyo state, that has been nicknamed Twin capital of the World because of its unusually high rate of twins that is put as high as 158 twins per 1000 births. #NaijaLife #Nigeria #Culture",1588.0,31963.0,2.27,3.9,"1,246",436.0,68.0,24.0,0.0,702,702.0,199,3.0,"1,026",901,497,451,34.0,24.0,0.0,572,194,431,3.0,Thursday,10,450.0,2.0,2020-05,0.04416666666666667,Positive
73,2019-06-01 15:15:00,253788558082460_2046872468774051,Photo, ,"When we were younger we believed that we could be anything and do anything. 

Many of us fantasized during childhood about our professional lives as adults. It seemed the world would be our oyster. #NewSchoolMoney",1771.0,31707.0,4.52,2.4,762,140.0,61.0,12.0,0.0,546,546.0,129,0.0,615,559,206,143,57.0,11.0,0.0,478,131,389,0.0,Saturday,15,143.0,0.0,2019-06,0.19999999999999998,Positive
74,2023-02-23 13:29:00,253788558082460_5643550505772878,Text,Sophia Amuka,"Notice of early closure 📣📣

Our branches will close by 1pm on Friday, 24 February 2023.  
Our Customer Contact Center will also not be available on Saturday, 25 February, and Sunday, 26 February 2023 to attend to your calls and requests because of the election.

You can visit www.stanbicibtcbank.com and click 'Quick Service' to access our
self-service portal for resolution.",1289.0,31564.0,2.25,5.3,"1,674",318.0,153.0,12.0,0.16,"1,119",1169.0,,1.0,"1,157",996,415,333,95.0,12.0,0.0,854,,819,1.0,Thursday,13,339.0,1.0,2023-02,0.18333333333333335,Positive
75,2019-06-02 17:42:00,253788558082460_2048725988588699,Photo, ,Happy Birthday🎂 to all those born in June.,1227.0,31326.0,2.93,3.67,"1,149",497.0,98.0,43.0,0.0,489,489.0,210,0.0,866,737,567,509,82.0,41.0,0.0,440,209,252,0.0,Sunday,17,519.0,0.0,2019-06,0.8,Positive
76,2023-02-11 16:51:00,253788558082460_5605882839539645,Photo,Damilare Oyekanmi,"The winners of our #Reward4Saving January draw will be celebrating in style! 💃🏾🕺🏾
You too can enjoy the benefit of saving by depositing the sum of N10,000 in a savings account or @easewallet for 30 days.

#ITCANBE",2585.0,31231.0,2.63,8.56,"2,674",227.0,91.0,2.0,0.0,"2,343",2343.0,573,1.0,"2,011","1,787",278,235,63.0,2.0,0.0,"1,847",567,"1,372",1.0,Saturday,16,234.0,4.0,2023-02,0.4,Positive
77,2020-04-02 13:00:00,253788558082460_2629848750476417,Photo, ,"Think yourself an 'Efiko'? Well, prove it!
#Trivia",1460.0,31089.0,3.29,8.75,"2,719",426.0,257.0,25.0,0.0,"1,999",1999.0,314,1.0,"2,014","1,885",612,438,232.0,19.0,0.0,"1,700",313,"1,526",1.0,Thursday,13,438.0,0.0,2020-04,0.0,Neutral
78,2019-04-25 10:38:00,253788558082460_1988303091297656,Photo, ,"#ThrowBackThursday
Let’s see which console has the largest following😁😉.",1387.0,31041.0,3.17,3.26,"1,013",212.0,148.0,21.0,0.0,623,623.0,203,2.0,747,700,323,219,112.0,16.0,0.0,560,204,395,2.0,Thursday,10,221.0,0.0,2019-04,0.0,Neutral
79,2022-05-11 16:20:00,253788558082460_4814457592015511,Photo,Damilare Oyekanmi,"Fola Abimbola will be live on Smooth FM's Business Express tomorrow morning by 6:30 am to share capital market updates.​

Listen live here: http://smoothlive.smooth981.fm:8000/smoothlivefm128​

#ITCANBE​",967.0,29859.0,1.03,0.55,164,39.0,6.0,0.0,0.0,117,118.0,8,0.0,143,45,45,40,6.0,0.0,0.0,103,8,99,0.0,Wednesday,16,39.0,1.0,2022-05,0.22424242424242424,Positive
80,2017-09-17 11:42:00,253788558082460_1284618554999450,Photo, ,The Red Devils against the Toffees this evening. What are your predictions?,1422.0,29545.0,1.97,8.2,"2,424",354.0,559.0,74.0,0.0,"1,435",1435.0,616,3.0,"1,166",971,727,350,490.0,67.0,0.0,906,341,721,3.0,Sunday,11,356.0,0.0,2017-09,0.0,Neutral
81,2023-04-13 19:10:00,253788558082460_5792692240858703,Text, ,What’s the highest amount of money you have saved in your piggy box (kolo)?,2513.0,29466.0,2.39,7.1,"2,091",200.0,143.0,1.0,0.0,"1,731",1731.0,,3.0,"1,485","1,260",303,210,113.0,1.0,0.0,"1,351",,"1,351",3.0,Thursday,19,216.0,0.0,2023-04,0.0,Neutral
82,2019-07-09 11:26:00,253788558082460_2111704852290812,Photo, ,Let us help grow your investment. Call 01 280 1266 or email assetmanagement@stanbicibtc.com today. #NeverStopInvesting,3506.0,29439.0,0.97,2.05,604,155.0,63.0,27.0,0.0,353,353.0,128,1.0,457,393,197,153,32.0,26.0,0.0,296,129,191,1.0,Tuesday,11,161.0,0.0,2019-07,0.0,Neutral
83,2020-03-10 17:00:00,253788558082460_2582153075245985,Photo, ,🙌if you got it right! #Trivia,1336.0,29379.0,3.14,8.35,"2,452",942.0,57.0,26.0,0.0,"1,418",1418.0,691,1.0,"2,107","1,910",948,907,49.0,24.0,0.0,"1,316",687,710,1.0,Tuesday,17,948.0,3.0,2020-03,0.3571428571428571,Positive
84,2019-06-06 10:22:00,253788558082460_2055277981266833,Photo, ,"#ThrowbackThursday
Did you ever play this game?",2857.0,29245.0,1.51,3.91,"1,143",396.0,142.0,17.0,0.0,566,566.0,179,1.0,867,762,503,418,115.0,16.0,0.0,515,183,356,1.0,Thursday,10,418.0,0.0,2019-06,-0.4,Negative
85,2019-07-09 11:26:00,253788558082460_2111707575623873,Photo, ,Let us help grow your investment. Call 01 280 1266 or email assetmanagement@stanbicibtc.com today. #NeverStopInvesting,1526.0,29223.0,4.98,2.04,596,151.0,63.0,28.0,0.0,348,348.0,124,1.0,449,390,195,151,32.0,25.0,0.0,291,125,190,1.0,Tuesday,11,157.0,0.0,2019-07,0.0,Neutral
86,2019-04-10 10:00:00,253788558082460_1966372370157395,Photo, ,Here's how *909# can help you to keep #MovingForward.,1631.0,28866.0,2.33,5.75,"1,659",302.0,65.0,112.0,0.0,"1,171",1171.0,825,1.0,"1,207",881,396,299,37.0,106.0,0.0,939,783,288,1.0,Wednesday,10,310.0,1.0,2019-04,0.0,Neutral
87,2023-04-06 15:49:00,253788558082460_5771952506266010,Text, ,"Notice of early closure for Easter

Please be informed that our branches will close by 4pm on Thursday, 06 April 2023 and will not open on Friday, 07 April 2023 and Monday, 10 April 2023. Kindly use our alternative channels to carry out your transactions all  through the holiday.",1339.0,28730.0,2.32,4.11,"1,181",343.0,83.0,2.0,0.0,748,748.0,,1.0,846,770,379,346,52.0,2.0,0.0,550,,550,1.0,Thursday,15,348.0,0.0,2023-04,0.2333333333333333,Positive
88,2023-02-19 11:45:00,253788558082460_5630625233732072,Text,Damilare Oyekanmi,What song tops your favourite playlist right now?,990.0,28620.0,2.12,8.89,"2,544",269.0,296.0,6.0,0.0,"1,898",1898.0,,2.0,"1,725","1,374",516,334,233.0,6.0,0.0,"1,480",,"1,480",2.0,Sunday,11,343.0,1.0,2023-02,0.2857142857142857,Positive
89,2020-03-20 21:38:00,253788558082460_2603372219790737,Photo,Aramide Salami,"Winning a ₦10,000 voucher is good but staying safe and clean is better!

Join the Clean Hands Geng today by washing your hands often with soap and water for at least 20 seconds, especially after being in a public place, or after blowing your nose, coughing or sneezing. 

#CleanHandsGeng #StanbicIBTCGeng #COVID19Tips",1854.0,28398.0,2.16,9.41,"2,671",1810.0,234.0,79.0,0.0,489,489.0,200,0.0,"2,207","2,085","1,892","1,806",172.0,69.0,0.0,439,197,258,0.0,Friday,21,1869.0,0.0,2020-03,0.30648148148148147,Positive
90,2022-05-26 12:15:00,253788558082460_4857259494401987,Photo, ,Repost #MyDreamsCanBe,1181.0,28302.0,2.62,3.28,929,100.0,33.0,0.0,0.0,793,793.0,27,3.0,792,727,110,102,25.0,0.0,0.0,690,27,668,3.0,Thursday,12,103.0,0.0,2022-05,0.0,Neutral
91,2019-05-08 14:21:00,253788558082460_2008061335988498,Photo, ,"What if you never had to worry about money and your future because you have taken the necessary steps to secure it?

It’s like living a life where you already know the endgame😉. #WealthWednesday",1158.0,28217.0,2.42,3.75,"1,059",270.0,68.0,19.0,0.0,697,697.0,205,2.0,838,770,342,274,54.0,19.0,0.0,597,201,430,2.0,Wednesday,14,275.0,0.0,2019-05,0.13333333333333333,Positive
92,2021-09-06 15:00:00,253788558082460_4040025059458772,Photo, ,"Be it home, motor or health insurance, we’ve got the #BestInsuranceDeals for you. Let’s help you protect that which you love, visit  www.linktr.ee/StanbicIBTC and click on “Let’s help you get the best insurance deals” to begin.
#ITCANBE",2011.0,27855.0,32.52,0.33,92,31.0,1.0,0.0,0.01,57,60.0,9,4.0,81,25,32,31,1.0,0.0,0.0,50,9,44,4.0,Monday,15,31.0,0.0,2021-09,0.75,Positive
93,2022-10-06 17:53:00,253788558082460_5226750647452868,Photo, ,"At Stanbic IBTC, we are obsessed with our customers and this is why our CE, Dr Demola Sogunle spent most of today engaging with customers at Ajose Adeogun branch. 
#CustomerServiceWeek
#ITCANBE",1077.0,27846.0,2.14,4.48,"1,247",186.0,57.0,3.0,0.01,990,992.0,250,1.0,883,713,223,195,31.0,3.0,0.0,726,249,506,1.0,Thursday,17,195.0,0.0,2022-10,0.07500000000000001,Positive
94,2017-10-19 11:16:00,253788558082460_1311527605641878,Photo,Aramide Salami,"#ThrowbackThursday: Like, comment and share if you remember using this.",1372.0,27462.0,9.77,7.86,"2,158",949.0,117.0,105.0,0.0,944,944.0,327,2.0,"1,593",972,"1,086",990,111.0,105.0,0.0,726,301,513,2.0,Thursday,11,991.0,1.0,2017-10,0.0,Neutral
95,2019-07-27 22:00:00,253788558082460_2142671929194104,Photo, ,"When everyone else is stressing over school fees in September, you’ll be chilling like a boss.
Now that's how to #SET in style! Talk to us on 01 270 6800 or email SITLAgency@stanbicibtc.com to get started.",1151.0,27401.0,2.09,2.19,599,161.0,60.0,35.0,0.0,341,341.0,110,1.0,460,366,215,163,33.0,34.0,0.0,286,108,204,1.0,Saturday,22,163.0,0.0,2019-07,-0.625,Negative
96,2022-10-06 17:53:00,253788558082460_5226750117452921,Photo, ,,1148.0,27370.0,1.48,4.35,"1,190",171.0,56.0,3.0,0.0,951,952.0,246,1.0,838,683,207,179,30.0,3.0,0.0,697,245,483,1.0,Thursday,17,179.0,0.0,2022-10,0.0,Neutral
97,2022-10-06 17:53:00,253788558082460_5226750354119564,Photo, ,,1365.0,27370.0,1.76,4.35,"1,190",171.0,56.0,3.0,0.0,951,952.0,246,1.0,838,683,207,179,30.0,3.0,0.0,697,245,483,1.0,Thursday,17,179.0,0.0,2022-10,0.0,Neutral
98,2022-08-17 10:25:00,253788558082460_5085836841544250,Photo, ,,1149.0,27238.0,1.74,4.46,"1,215",211.0,38.0,6.0,0.0,945,945.0,214,1.0,832,665,236,223,17.0,4.0,0.0,657,213,465,1.0,Wednesday,10,224.0,2.0,2022-08,0.0,Neutral
99,2017-09-22 11:01:00,253788558082460_1288919244569381,Photo, ,How many times can you subtract the number 5 from 25?,1248.0,27229.0,2.72,7.47,"2,033",222.0,224.0,16.0,0.0,"1,569",1569.0,348,3.0,"1,364","1,258",404,224,209.0,13.0,0.0,"1,221",302,"1,085",3.0,Friday,11,224.0,0.0,2017-09,0.5,Positive
100,2021-10-24 17:00:00,253788558082460_4189191784542098,Text, ,"Having a pension account is a scam, you won’t get your money back.
A. Not True
B. I totally believe",881.0,27147.0,2.16,6.47,"1,757",95.0,127.0,2.0,0.0,"1,532",1532.0,,1.0,"1,171","1,098",181,96,104.0,2.0,0.0,"1,102",,"1,102",1.0,Sunday,17,96.0,0.0,2021-10,-0.05833333333333333,Negative
101,2019-09-20 10:00:00,253788558082460_2237196269741669,Photo, ,Do you know you can do all these and more with *909#? What are you waiting for? Get dialing.,980.0,27107.0,2.04,3.77,"1,023",184.0,57.0,44.0,0.0,732,732.0,503,2.0,791,716,239,190,26.0,44.0,0.0,609,497,195,2.0,Friday,10,189.0,1.0,2019-09,0.5,Positive
102,2020-05-28 21:00:00,253788558082460_2757545634373394,Photo, ,"With N5000 you can plant the seeds today for a prosperous tomorrow. Invest in mutual funds today! Call 01 280 1266 or email assetmanagement@stanbicibtc.com now to get started.
#NeverStopInvesting",1081.0,26980.0,1.57,9.13,"2,462",317.0,170.0,15.0,0.0,"1,958",1958.0,211,1.0,"1,452","1,388",407,315,97.0,15.0,0.0,"1,212",212,"1,079",1.0,Thursday,21,319.0,0.0,2020-05,0.0,Neutral
103,2021-07-01 15:00:00,253788558082460_3844744302320183,Photo, ,Can you remember when the polythene notes were introduced? Tell us here 👇,1358.0,26967.0,2.28,5.19,"1,400",75.0,61.0,2.0,0.0,"1,257",1257.0,26,2.0,"1,127","1,064",128,80,53.0,2.0,0.0,"1,063",25,"1,061",2.0,Thursday,15,80.0,0.0,2021-07,0.0,Neutral
104,2022-04-19 15:05:00,253788558082460_4755449427916328,Text,Damilare Oyekanmi,"You need to save N50,000 to win in the #Reward4Saving promo?​

True​

False",1146.0,26957.0,2.36,4.63,"1,249",190.0,134.0,1.0,0.0,919,919.0,,0.0,915,855,288,194,113.0,1.0,0.0,766,,766,0.0,Tuesday,15,195.0,0.0,2022-04,0.19999999999999998,Positive
105,2022-08-17 10:25:00,253788558082460_5085819228212678,Photo, ,,1284.0,26923.0,1.56,4.48,"1,206",209.0,38.0,6.0,0.0,938,938.0,214,1.0,823,662,234,221,17.0,4.0,0.0,649,213,457,1.0,Wednesday,10,222.0,2.0,2022-08,0.0,Neutral
106,2020-10-07 12:18:00,253788558082460_3119183368209617,Text, ,"If I don’t have up to N100,000 I cannot invest in FGN Bonds. 
A. TRUE
B. FALSE
C. I HAVE NO IDEA
#StanbicIBTCFGNBondsFAQ",1645.0,26669.0,1.22,8.53,"2,275",153.0,420.0,0.0,0.0,"1,700",1700.0,,1.0,"1,198","1,061",390,155,261.0,0.0,0.0,"1,078",,"1,078",1.0,Wednesday,12,155.0,0.0,2020-10,-0.02500000000000005,Negative
107,2020-03-30 15:26:00,253788558082460_2624002397727719,Photo, ,"Following the announcement of the Federal Government of Nigeria restricting movement in FCT, Lagos, and Ogun States, please be informed that all our available branches in these states will be open for extended hours today.
 
Other available branches nationwide will close to customers at 3:00 pm from Monday-Friday.
Where possible, we advise that you stay home, stay safe and bank on using our e-channels.
Kindly click here bit.ly/SIBTCAvailableBranches to view the list of branches that are open to serve you.",1024.0,26666.0,2.34,5.17,"1,379",528.0,62.0,42.0,0.17,689,737.0,180,3.0,"1,088",998,561,535,55.0,36.0,0.0,628,177,455,3.0,Monday,15,538.0,0.0,2020-03,0.19722222222222222,Positive
108,2019-07-05 10:44:00,253788558082460_2105001619627802,Photo, ,"With a Stanbic IBTC Education Trust in place, you will be #SET when school fees season begins. Get started today, call 01 270 6800 or send an email to sitlagency@stanbicibtc.com.",1044.0,26481.0,1.92,2.59,685,116.0,53.0,21.0,0.0,484,484.0,210,2.0,524,455,160,123,27.0,17.0,0.0,407,206,239,2.0,Friday,10,127.0,0.0,2019-07,0.0,Neutral
109,2019-07-05 10:44:00,253788558082460_2105002099627754,Photo, ,"With a Stanbic IBTC Education Trust in place, you will be #SET when school fees season begins. Get started today, call 01 270 6800 or send an email to sitlagency@stanbicibtc.com.",986.0,26481.0,1.83,2.59,685,116.0,53.0,21.0,0.0,484,484.0,210,2.0,524,455,160,123,27.0,17.0,0.0,407,206,239,2.0,Friday,10,127.0,0.0,2019-07,0.0,Neutral
110,2019-04-22 04:59:00,253788558082460_1983026421825323,Link, ,Stanbic IBTC Easter Giveaway,1620.0,26416.0,1.98,5.46,"1,442",178.0,130.0,10.0,0.0,"1,120",1120.0,,4.0,995,961,230,172,82.0,6.0,0.0,872,,872,4.0,Monday,4,182.0,0.0,2019-04,0.0,Neutral
111,2019-07-04 10:23:00,253788558082460_2103292339798730,Photo, ,"We all had that one subject in Secondary School that we always knew we would pass and never bothered to study much for.
What was yours?#ThrowbackThursday",1201.0,26339.0,1.42,3.41,897,141.0,148.0,18.0,0.0,586,586.0,98,1.0,672,585,259,143,130.0,14.0,0.0,540,98,460,1.0,Thursday,10,145.0,0.0,2019-07,-0.08888888888888889,Negative
112,2019-08-16 19:56:00,253788558082460_2176720012455962,Photo, ,Your Stanbic IBTC card makes shopping fun and easy! Tell us about it! #TGIF,1528.0,26279.0,2.29,1.76,462,175.0,30.0,27.0,0.0,227,227.0,92,2.0,380,337,206,178,16.0,21.0,0.0,206,93,127,2.0,Friday,19,178.0,0.0,2019-08,0.48854166666666676,Positive
113,2023-02-13 11:05:00,253788558082460_5611182232343039,Photo, ,,1491.0,26118.0,6.04,3.54,925,89.0,5.0,0.0,0.0,831,831.0,38,0.0,846,785,89,88,4.0,0.0,0.0,779,38,751,0.0,Monday,11,89.0,0.0,2023-02,0.0,Neutral
114,2019-08-01 20:20:00,253788558082460_2150893788371918,Photo, ,Here is another opportunity to invest in the FGN Bonds and get more returns. Call 01 422 0004 or email stockbroking@stanbicibtc.com.,1546.0,26118.0,1.68,2.94,768,176.0,86.0,20.0,0.0,481,481.0,119,2.0,548,508,224,174,47.0,20.0,0.0,380,115,314,2.0,Thursday,20,181.0,0.0,2019-08,0.5,Positive
115,2020-03-14 10:00:00,253788558082460_2589518321176127,Video, ,"Beware of fraudsters as you transact at the ATM. ‬Never give your debit/credit card or PIN to anyone at the ATM. Should you need assistance call the attention of the bank security. For more information, call us on 0700 909 909 909 or email customercarenigeria@stanbicibtc.com",1292.0,25990.0,3.79,18.15,"4,716",1174.0,69.0,240.0,0.0,"3,219",3219.0,,3.0,"3,245","2,480","1,314","1,141",40.0,230.0,0.0,"2,204",,"2,113",3.0,Saturday,10,1187.0,1.0,2020-03,0.5,Positive
116,2020-05-19 08:00:00,253788558082460_2736261429835148,Photo, ,"Get bonus credit to call loved ones, on us. Buy airtime worth N5000 and below with your @easewallet account today at 9:09 – 9:39 am/pm and get a 90.9% bonus. Please note that the bonus will be credited within 24 hours. T&Cs apply",1333.0,25940.0,2.33,3.14,815,209.0,226.0,5.0,0.0,369,369.0,134,1.0,518,456,265,206,69.0,5.0,0.0,292,119,198,1.0,Tuesday,8,212.0,3.0,2020-05,0.5,Positive
117,2020-07-21 15:00:00,253788558082460_2892722374189052,Photo, ,"Increase your opportunities with the Stanbic IBTC Trade Club. Click this link to join https://bit.ly/StanbicIBTCTradeClub 
#ItCanBe",1794.0,25562.0,2.12,2.95,754,149.0,91.0,5.0,0.44,396,509.0,78,2.0,465,440,201,147,51.0,5.0,0.0,327,77,183,1.0,Tuesday,15,149.0,0.0,2020-07,0.0,Neutral
118,2019-08-02 14:25:00,253788558082460_2152103291584301,Photo, ,"Because you trust us with your business, we have been awarded the Best Commercial Paper House,  Best M & A House, (Joint) Best M & A Deal and the Best Investment Bank for 2018 by the Association of Issuing Houses of Nigeria. We thank you and promise to keep you #MovingForward",1717.0,25365.0,8.44,4.16,"1,054",276.0,16.0,33.0,0.0,723,723.0,440,4.0,807,581,296,278,14.0,30.0,0.0,567,439,196,3.0,Friday,14,282.0,0.0,2019-08,0.8,Positive
